address,city,country,state,name,lon,lat
Liberty MO,www.doodlebrewing.c,USA,MO,Doodle Brewing,-94.41912,39.24611
Kansas City MO,Plan,USA,MO,Dead Canary Brewing,-94.58365,39.09053
9845 Saint Charles Rock Rd,Saint Ann,USA,MO,The All American Beer Co,-90.37298,38.72345
96 Bittersweet Road,Four Seasons,USA,MO,Horseshoe Bend Brewing Co,-92.73563,38.20474
9216 Clayton Road - Suite 119,Ladue,USA,MO,William K. Busch Brewing Co,-90.36818,38.64127
921 South Riverside Dr,Saint Charles,USA,MO,Trailhead Brewing Company,-90.48396,38.77456
895 Bolger Court,Fenton,USA,MO,Dirt Cheap Cigarettes and Beer-(Pittsburgh Brewing),-90.45972,38.5407
8461 Northwest Prairie View Rd,Kansas City,USA,MO,Granite City Food & Brewery,-94.66113,39.24824
8250 East Trade Center Dr,Columbia,USA,MO,Bur Oak Brewing,-92.21113,38.95444
8201 NE Birmingham Road,Kansas City,USA,MO,Amerisports Brew Pub,-94.47917,39.15448
816 East Broadway,Columbia,USA,MO,Broadway Brewery,-92.32842,38.95153
8125 Michigan Ave #114,Saint Louis,USA,MO,Side Project Brewing,-90.2648,38.54509
8125 Michigan Ave - Suite 101,Saint Louis,USA,MO,Perennial Artisan Ales,-90.26571,38.54575
798 Avondale Dr,Saint Peters,USA,MO,Meyer Craft Brewing,-90.68994,38.76373
777 River City Casino Blvd,Saint Louis,USA,MO,1904 Beerhouse,-90.26852,38.53729
7373 Murietta Ave,Maplewood,USA,MO,Side Project Brewing,-90.31972,38.61192
7260 Southwest Ave,Maplewood,USA,MO,Schlafly Bottleworks,-90.3148,38.61344
6413 Clayton Ave,Saint Louis,USA,MO,Heavy Riff Brewing,-90.29347,38.62895
612 Big Bear Blvd,Columbia,USA,MO,Rock Bridge Brewing Co,-92.33239,38.9775
600 Rolla St - Suite B,Rolla,USA,MO,Public House Brewing,-91.77136,37.93921
5521 Water St,Augusta,USA,MO,Augusta Brewing,-90.88096,38.57008
551 State Route B,Saint James,USA,MO,Public House Brewing Co,-91.60722,38.00969
520 West 75th St,Kansas City,USA,MO,75th Street Brewery,-94.59604,38.99261
5055 Highway N,Cottleville,USA,MO,Exit 6 Brewing,-90.64085,38.74463
505 West Commercial St,Springfield,USA,MO,Buz Brewery,-93.29548,37.22965
504 Fay St,Columbia,USA,MO,Logboat Brewing Co,-92.33407,38.9517
5001 Conger Dr,Saint Louis,USA,MO,Modern Brewery,-90.35805,38.51372
500 Welt St,Weston MO (816)640-5,USA,MO,Weston Brewing,-94.90019,39.4113
500 South Ohio Ave,Sedalia,USA,MO,5th Street Brewpub,-93.22841,38.70685
500 East 135st St,Kansas City,USA,MO,Martin City Brewing,-94.58984,38.88272
4317 Native Stone Road,Jefferson City,USA,MO,Bull Rock Brewery,-92.33887,38.67093
422 North Main St,Hannibal,USA,MO,Mark Twain Brewing,-91.35756,39.71224
418 South Florissant Road,Ferguson,USA,MO,Ferguson Brewing Co,-90.30221,38.7383
4057 Pennsylvania Ave,Kansas City,USA,MO,McCoy's Public House and Brewkitchen,-94.59198,39.05352
404 East 18th St,Kansas City,USA,MO,Border Brewing Co,-94.57872,39.09173
400 East 12th St,Kansas City,USA,MO,Fountainhead Brewing,-94.57852,39.0998
4 West Main St,Bowling Green,USA,MO,Bat Creek Brewery,-91.19325,39.342
3994C Old Highway 100,Labadie,USA,MO,Augusta Brewing,-90.94966,38.5354
3914 Lindell Boulevard,Saint Louis,USA,MO,Cathedral Square Brewery,-90.24158,38.63865
3714 Holt Avenue,Saint Louis,USA,MO,Civil Life Brewing Company,-90.25736,38.59099
3690 Forest Park Ave,Saint Louis,USA,MO,Six Row Brewing,-90.23812,38.63236
3668 County Road 6760,West Plains,USA,MO,Wages Brewing Co,-91.952657,36.6888
3463 Highway FF,Jackson,USA,MO,John A. Huber Brewing Co,-89.63948,37.44884
3229 Washington Ave,Saint Louis,USA,MO,Urban Chestnut Brewery,-90.22537,38.6378
3166 Highway B,Berger,USA,MO,Gruhlke Microbrewery,-91.31807,38.6674
3103 Elm St - Suite A,Saint Charles,USA,MO,Meyer Craft Brewing,-90.50746,38.80471
310 West 79th St,Kansas City,USA,MO,Kansas City Bier Co. LLC,-94.59344,38.98504
307 North 5th St,Saint Charles,USA,MO,Mad Buffalo Brewing,-90.48542,38.78482
305 South Market St,Springfield,USA,MO,Springfield Brewing,-93.29558,37.20774
305 Ash Street,Jefferson City,USA,MO,Prison Brews,-92.16153,38.56865
3009 West State Highway 76,Branson,USA,MO,Charlie's Steak  Ribs and Ale,-93.27599,36.63807
3000 South Jefferson Ave,Saint Louis,USA,MO,Parma Grill and Tap,-90.22389,38.59986
26 West Industrial Dr,O'Fallon,USA,MO,O'Fallon Brewery,-90.75283,38.80608
2501 Southwest Blvd,Kansas City,USA,MO,Boulevard Brewing,-94.5967,39.08258
240 East Main St,Festus,USA,MO,Main & Mill Brewing,-90.39301,38.21966
216 East Ninth Ave,North Kansas City,USA,MO,The Big Rip Brewing Co,-94.57862,39.12595
215 South Grant Ave,Springfield,USA,MO,Mother's Brewing,-93.29939,37.20751
2114 Penta Dr,High Ridge,USA,MO,Bastard Brothers Brewing,-90.53651,38.45894
211 NW Ward Road,Lee's Summit,USA,MO,Bard's Tale Beer Company,-94.39462,38.9168
2100 Locust St,Saint Louis,USA,MO,Saint Louis Brewery and Tap Room,-90.20947,38.63322
1727 Park Ave,Saint Louis,USA,MO,Square One Brewery,-90.21037,38.61661
1708 Campbell St,Kansas City,USA,MO,Torn Label Brewing,-94.57329,39.09251
16937 Boyd Rd,Coffman,USA,MO,Charleville Winery & Microbrewery,-90.19978,37.78018
16937 Boyd Rd,Sainte Genevieve,USA,MO,Charleville Winery and Microbrewery,-90.14876,37.75348
16204 Hight Ave,Belton,USA,MO,Belton Brewing Co,-94.50416,38.82971
15198 Walnut Grove Dr,Bucyrus,USA,MO,Piney River Brewing,-92.01652,37.3209
1420 Brittany Cove Dr,Cottleville,USA,MO,Porcupine Brewing,-90.63955,38.74758
1409 Washington Ave,Saint Louis,USA,MO,Alpha Brewing,-90.19985,38.63254
1401 Olive Road,New Haven,USA,MO,2nd Shift Brewing,-91.25262,38.6108
1377 Bagnell Dam Blvd,Lake Ozark,USA,MO,Wise Guys Brew Pub,-92.63389,38.20031
13326 State Road F,Sainte Genevieve,USA,MO,Crown Valley Brewing & Distilling,-90.1104,37.92719
12581 Dallas Lane,Cabool,USA,MO,Little Yeoman Brewery,-92.13672,37.17479
11841 Dorsett Rd,Maryland Heights,USA,MO,Six Mile Bridge Beer,-90.43162,38.71457
115 South Fifth St,Columbia,USA,MO,Flat Branch Brewing,-92.3319,38.9504
114 Gutenberg St,Hermann,USA,MO,Tin Mill Brewing,-91.43289,38.70658
110 East Kansas St,Liberty,USA,MO,Rock & Run Brewery & Pub,-94.41885,39.24611
110 East 18th Ave,Kansas City,USA,MO,Cinder Block Brewing,-94.57956,39.14027
110 East 18th Ave,North Kansas City,USA,MO,Cinder Block Brewing,-94.57956,39.14027
109 West Main St,Washington,USA,MO,Augusta Brewing,-91.011784,38.560285
105 East Jefferson,Kirkwood,USA,MO,Kirkwood Station Brewing,-90.40568,38.58254
101 South Madison,Aurora,USA,MO,Bootlegger's Restaurant and Brewery,-93.72092,36.97475
100 Pitman Ave,Wentzville,USA,MO,Friendship Brewing,-90.851908,38.81074
100 East 14th St,Kansas City,USA,MO,Gordon Biersch Brewing,-94.58221,39.09723
11411 Olive Blvd,Creve Coeur,USA,MO,Granite City Food & Brewery,-90.43301,38.67098
7030 Roscoe Turner Road,Kiln,USA,MS,Lazy Magnolia Brewing,-89.44955,30.37632
519 County Road 103,Abbeville,USA,MS,Old Abbeville Brewing,-89.56641,34.47597
514 East Pine St,Hattiesburg,USA,MS,Gordon Creek Brewery,-89.28645,31.33048
500 Bell St,Oxford,USA,MS,Oxford Brewing,-89.51925,34.36649
401 Industrial Rd,Eupora,USA,MS,Kershenstine Diamond-(Dubuque Brewing),-89.28242,33.53382
301 Mobile St,Hattiesburg,USA,MS,Southern Prohibition Brewery,-89.31162,31.3248
1710 North Mill St,Jackson,USA,MS,Lucky Town Brewing,-90.18805,32.31963
102 South Main St,Water Valley,USA,MS,Yalobusha Brewing Co,-89.63533,34.14457
915 Toole Ave,Missoula,USA,MT,Draught Works Brewery,-114.00346,46.87803
729 Nucleus Ave,Suit,USA,MT,Backslope Brewing,-114.18106,48.37221
7 Fifth St South,Belt,USA,MT,Harvest Moon Brewery,-110.92908,47.38122
675 1st St W,Havre,USA,MT,Triple Dog Brewing Co,-109.67825,48.55361
6475 U.S. Highway 93 S #45,Whitefish,USA,MT,Bonsai Brewing Co,-114.33339,48.39503
6201 Brewery Way,Lolo,USA,MT,Lolo Peak Brewing Co,-114.08419,46.76595
602 Myrtle St,Missoula,USA,MT,Kettlehouse Brewing,-113.99894,46.86596
6 Tenth Ave East,Polson,USA,MT,Glacier Brewing,-114.16331,47.6863
5417 Trumpeter Way,Missoula,USA,MT,Big Sky Brewing,-114.07283,46.92233
54 South Park Ave,Helena,USA,MT,Blackfoot River Brewing,-112.04153,46.58618
518 North 1st St,Hamilton,USA,MT,Higherground Brewing,-114.15619,46.25271
504 North Broadway,Bozeman,USA,MT,Bozeman Brewing,-111.02421,45.68428
48 Market Place,Big Sky,USA,MT,Lone Peak Brewery,-111.25314,45.266
465 East Galena St,Butte,USA,MT,Butte Brewing,-112.5266,46.01237
43 East Park S,Butte,USA,MT,CopperWild Brewing,-112.53458,46.01306
424 N. Higgins Rd,Missoula,USA,MT,Flathead Brewing - Pub,-113.99305,46.87367
412 Main St,Kalispell,USA,MT,Kalispell Brewing,-114.31262,48.1945
412 Central Ave,Great Falls,USA,MT,Mighty Mo Brewing Co,-111.29991,47.50502
4018 Highway 93 N,Stevensville,USA,MT,Wildwood Brewing  Inc.,-114.11084,46.53121
401 East Main St,Belgrade,USA,MT,Big Hole Brewing,-111.17081,45.77303
326 Main St,Wolf Point,USA,MT,Missouri Breaks Brewing,-105.64136,48.09019
317 East Main St,Laurel,USA,MT,Fat Jack's Tap Room,-108.76759,45.67047
313 N 1st St W,Missoula,USA,MT,Kettlehouse Brewing,-113.99432,46.87746
3060 Gabel Road,Billings,USA,MT,Canyon Creek Brewing,-108.59252,45.74429
3008 First Ave N,Billings,USA,MT,Himmelberger Brewing,-108.50839,45.78057
2876 North 27th St,Bozeman,USA,MT,Outlaw Brewing,-111.07397,45.71501
26008 East Lake Shore Dr,Bigfork,USA,MT,Flathead Lake Brewing,-114.04536,47.99779
25999 Highway 35 South,Bigfork,USA,MT,Raven Pub and Grill,-114.07865,48.07594
2526 Montana Ave,Billings,USA,MT,Carter's Brewing,-108.50151,45.78287
2525 Grave Creek Rd,Eureka,USA,MT,Homestead Ales,-114.90253,48.81737
2405 First Ave North,Billings,USA,MT,Angry Hank's Brewing,-108.50085,45.78444
231 W. Front St,Missoula,USA,MT,Tamarack Brewing - Pub,-113.99743,46.87092
2305 Montana Ave,Billings,USA,MT,Überbrew,-108.49926,45.78415
2250 McDonald Ave,Missoula,USA,MT,Great Burn Brewing,-114.03307,46.8398
218 S Montana St,Dillon,USA,MT,Beaverhead Brewing Co,-112.63935,45.21609
215 Third St West,Great Falls,USA,MT,The Front Brewing Co,-111.31611,47.51037
2123-B First Avenue North,Billings,USA,MT,Yellowstone Valley Brewing,-108.49725,45.7862
211 Skyview Dr,Lewistown,USA,MT,Lewistown Brewing,-109.41258,47.05174
20900-B Frontage Road,Belgrade,USA,MT,Madison River Brewing,-111.24869,45.8128
206 Mineral Ave,Libby,USA,MT,Cabinet Mountain Brewing Co,-115.55077,48.39373
200 International Dr,Missoula,USA,MT,Missoula Brewing Co,-114.04511,46.90482
20 North 30th St,Billings,USA,MT,Angry Hank's #2,-108.50832,45.7805
2 East Galena St,Butte,USA,MT,Muddy Creek Brewery,-112.53547,46.01206
2 Central Ave,Whitefish,USA,MT,Great Northern Brewing,-114.33679,48.41347
1826 Tenth Ave S,Great Falls,USA,MT,Bowser Brewing,-111.27521,47.49409
1609 South 11th Ave,Bozeman,USA,MT,Bridger Brewing,-111.05211,45.66298
1602 25th Avenue NE,Great Falls,USA,MT,Black Eagle Brewery,-111.28206,47.52831
1517 Dodge Ave,Helena,USA,MT,Lewis & Clark Brewing,-112.02171,46.60038
1507 Montana St,Missoula,USA,MT,Bayern Brewing,-114.01867,46.87284
14687 NE 95th St,Redmond,USA,MT,Black Raven Brewing,-112.14477,47.68587
1445 North Broadway,Red Lodge,USA,MT,Red Lodge Ales,-109.24583,45.20025
1425 Broadwater Ave,Billings,USA,MT,Bones Brewing Pub & Eatery,-108.5519,45.77735
14 North Church St,Bozeman,USA,MT,Spanish Peaks Brewing,-111.03028,45.67949
139 East Main St,Missoula,USA,MT,Ice Bridge Brewing,-113.9937,46.87061
124 West Broadway St,Butte,USA,MT,Quarry Brewing,-112.53874,46.01323
121-B West Main St,Bozeman,USA,MT,White Dog Brewing Co,-111.03938,45.67952
119 North L St,Livingston,USA,MT,Neptune's Brewery,-110.54888,45.66776
117 West Park St,Livingston,USA,MT,Katabatic Brewing,-110.56165,45.66189
117 South Central Ave,Sidney,USA,MT,Meadowlark Brewing,-104.15752,47.71474
116 Holt Dr,Bigfork,USA,MT,Flathead Lake Brewing - Bigfork Pubhouse,-114.08325,48.06429
1151 West Broadway St,Missoula,USA,MT,Imagine Nation Brewing,-114.00965,46.87647
114 West Main St,Stevensville,USA,MT,Blacksmith Brewing Co,-114.09319,46.51104
113 North Broadway,Billings,USA,MT,Montana Brewing,-108.50584,45.78217
111 South Canyon St,West Yellowstone,USA,MT,Wolf Pack Brewing,-111.09965,44.65855
108 South Broadway,Belgrade,USA,MT,Outlaw Brewing,-111.17899,45.77389
105 Blacktail Road Suite #1,Lakeside,USA,MT,Tamarack Brewing Co,-114.22495,48.01288
104 Orgain Ave West,Wibaux,USA,MT,Beaver Creek Brewery,-104.18834,46.98713
101 West Broadway,Phillipsburg,USA,MT,Phillipsburg Brewing,-113.29445,46.33238
101 Marcus St,Hamilton,USA,MT,Bitterroot Brewing,-114.15323,46.24774
101 East Oak St - Suite D,Bozeman,USA,MT,406 Brewing Company,-111.03558,45.69295
Boulevard Manuel Ávila Camacho 3228,Ciudad Satélite,MEX,MX,Beer Factory — Satélite,-99.229869,19.519552
Retorno Las Palmas #8,Rincon de Guayabitos Naya,MEX,NA,Backstreet Restaurant & Brewery,-105.27422,21.022483
47 Princess Street,St John,CAN,NB,Big Tide Brewing Co,-66.060982,45.271484
McConnell St,Fredericton,CAN,NB,TrailWay Brewing Co,-66.604136,45.96567
9172 Main Street,Uni,CAN,NB,Railcar Brewing Co,-67.580725,46.470821
89 Main Street West,Saint John,CAN,NB,Moosehead Breweries,-66.0967,45.256944
600 Bishop Dr,Fredericton,CAN,NB,Grimross Brewing Co,-66.668869,45.939197
55 Melissa St,Fredericton,CAN,NB,Northampton Brewing Co,-66.588642,45.956495
519 Otis Dr,Nackawic,CAN,NB,Big Axe Brewery and B&B,-67.240887,45.974239
5 Orange Lane,Moncton,CAN,NB,Pump House Brewery,-64.77538,46.089777
135 Stock Farm Rd,Quispamsis,CAN,NB,Hammond River Brewing,-65.891508,45.430388
131 Mill Road,Moncton,CAN,NB,Pump House Brewery—Barnyard Restaurant,-64.767376,46.109289
709 Arendell St,Morehead City,USA,NC,Tight Lines Pub & Brewery,-76.71207,34.72095
1309 Raleigh Ave,Norfolk,USA,NC,Smartmouth Brewing Co,-76.30935,36.86641
North Caratoke Highway,Jarvisburg,USA,NC,Weeping Radish Farm Brewery,-75.93789,36.30695
N 2nd St,Albermarle,USA,NC,Uwharrie Brewing,-80.1982,35.36026
Lexington NC,www.whitestarbeer.c,USA,NC,White Star Beer Company,-80.25447,35.82405
9950 East Independence Blvd,Mathews,USA,NC,Hops Grillhouse and Brewery,-80.71148,35.13165
918 Pearl Street,Durham,USA,NC,Triangle Brewing Company,-78.88957,35.99616
914 Mall Loop Road,High Point,USA,NC,Liberty Steakhouse and Brewery,-80.00453,35.98843
91 Biltmore Ave,Asheville,USA,NC,Wicked Weed Brewing,-82.55108,35.59169
901 Clarence Dr,Carrboro,USA,NC,Starpoint Brewing,-79.08442,35.87356
901 Clarence Dr,Chapel Hill,USA,NC,Starpoint Brewing,-79.08442,35.87356
9 North Front St,Wilmington,USA,NC,Front Street Brewing,-77.94865,34.23551
8816 Gulf Court #100,Raleigh,USA,NC,LoneRider Brewing Co.,-78.76249,35.90367
863 East Meadow Road,Eden,USA,NC,Miller Brewing,-79.71835,36.51454
840 Mill Works S,Winston-Salem,USA,NC,Hoots Beer Co,-80.258563,36.10454
827 West Morgan St,Raleigh,USA,NC,Trophy Brewing Co,-78.65376,35.77986
825 South Kerr Ave,Wilmington,USA,NC,Wilmington Brewing Co,-77.88614,34.22227
822 Locust St #100,Hendersonville,USA,NC,Southern Appalachian Craft Brewery,-82.45936,35.32228
815 South Chester St,Gastonia,USA,NC,Rusted Mill Artisan Ales,-81.19028,35.25263
811 Harper Ave,Carolina Beach,USA,NC,Good Hops Brewing,-77.90463,34.04127
8037-C Fairview Road,Mint Hill,USA,NC,Barking Duck Brewing,-80.64373,35.18086
775 Bodeneimer Drive,Appalachian State U,USA,NC,Ivory Tower Brewery,-81.69265,36.21469
77 Coxe Ave,Asheville,USA,NC,Asheville Brewing,-82.55503,35.59172
765 Round Peak Church Rd,Mount Airy,USA,NC,Skull Camp Brewing,-80.76828,36.49947
726 Rigsbee Ave,Durham,USA,NC,Fullsteam Brewery,-78.89998,36.00304
701 Evans St,Greenville,USA,NC,Ham's Restaurant and Brewhouse,-77.37409,35.60689
7008 Queensberry Dr,Charlotte,USA,NC,Golden Cock Brewery,-80.79494,35.11389
700 West Main St,Clayton,USA,NC,Deep River Brewing,-78.46686,35.65933
6911 Mendelssohn Dr,Clemmons,USA,NC,Backstage Brewing,-80.3874,36.01442
6901 Konice Dr,Whitsett,USA,NC,Red Oak Brewery,-79.57768,36.06181
6810 Caratoke Highway,Grandy,USA,NC,Weeping Radish Farm Brewery,-75.87098,36.21913
675 Merrimon Ave,Asheville,USA,NC,Asheville Pizza and Brewing,-82.55452,35.62216
6620 Gordon Road,Wilmington,USA,NC,Lumina Winery & Brewery,-77.83811,34.26569
6404 Amsterdam Way #100,Wilmington,USA,NC,BroomTail Craft Brews,-77.84678,34.25972
638 West Fourth St,Winston-Salem,USA,NC,Foothills Brewing,-80.25091,36.09772
63 East Main St,Brevard,USA,NC,Brevard Brewing,-82.73327,35.2332
625 Haywood Road,Asheville,USA,NC,OysterHouse Brewing Company,-82.58906,35.57915
61 Depot St.,Bryson City,USA,NC,Natahala Brewing Company,-83.44578,35.43134
6010 McDaniel Lane,Charlotte,USA,NC,Kind Beer Distributing,-80.76048,35.2651
600 South Croatan Highway,Kill Devil Hills,USA,NC,Outer Banks Brewing Station,-75.64952,35.99462
600 Battleground Ave,Greensboro,USA,NC,Preyer Brewing,-79.79393,36.07949
5907 Triangle Drive,Raleigh,USA,NC,Roth Brewing,-78.74533,35.89566
585 Oak Ave,Spruce Pine,USA,NC,Dry County Brewing,-82.06365,35.91588
567 Main St E,Banner Elk,USA,NC,Flat Top Brewing Co,-81.86396,36.16588
565 Aquone Road,Andrews,USA,NC,Calaboose Cellars,-83.8131,35.19897
565 Air Tool Drive,Southern Pines,USA,NC,Southern Pines Brewing,-79.37163,35.19262
56 Commerce St,Waynesville,USA,NC,Frog Level Brewing,-82.99101,35.49346
550 October Dr,Willow Spring,USA,NC,Cape Fear Brewery,-78.62222,35.5623
55 North Main St,Weaverville,USA,NC,Blue Mountain Pizza & Brew Pub,-82.56023,35.69822
545 Mill St,Sylva,USA,NC,Heinzelmännchen Brewery,-83.22331,35.37394
5394 Williams Road,Lewisville,USA,NC,Westbend Vineyards & Brewhouse,-80.50401,36.08926
520 Pershing Road,Raleigh,USA,NC,Neuse River Brewing,-78.63278,35.80415
518 North Sims St,Kings Mountain,USA,NC,Stout Brewing Co,-81.35338,35.2494
5130 Southport-Supply Rd,Southport,USA,NC,Check Six Brewing Company,-78.04442,33.95227
506 Pershing Rd,Raleigh,USA,NC,Nickelpoint Brewing,-78.63366,35.8044
505 West Jones St,Raleigh,USA,NC,Natty Greene's Brewing Co,-78.64641,35.78272
5046 Old Pineville Rd,Charlotte,USA,NC,Three Spirits Brewing,-80.87933,35.17167
50 Slicers Ave,Sapphire,USA,NC,Sapphire Mountain Brewing Co,-83.00306,35.10694
4930 Armistead St,Fort Bragg,USA,NC,Iron Mike's Brew Pub,-78.99533,35.16208
486 John Morgan Rd,Gold Hill,USA,NC,Morgan Ridge Vineyards & Brewhouse,-80.27088,35.55705
4821 Grove Barton Rd,Raleigh,USA,NC,Lynnwood Grill & Brewing Concern,-78.71736,35.87043
479 South Broad St,Mooresville,USA,NC,Medieval Brewing,-80.82093,35.57649
4716 South US Highway 19E,Plumtree,USA,NC,Blind Squirrel Brewery,-82.02081,36.00803
47 Duke St,Granite Falls,USA,NC,Granite Falls Brewing,-81.42999,35.79489
460 West Franklin St,Chapel Hill,USA,NC,Carolina Brewery,-79.06275,35.91042
454 Carolina Way,Highlands,USA,NC,Satulah Mountain Brewing,-83.19543,35.0539
4519 West Pine St,Farmville,USA,NC,Duck-Rabbit Craft Brewery,-77.59706,35.60027
437 Dimmocks Rd - Suite 42,Hillsborough,USA,NC,Mystery Brewing Company,-79.11341,36.07054
4150 Sycamore Dairy Road,Fayetteville,USA,NC,Mash House Restaurant and Brewery,-78.95591,35.07223
414 West Main St,Sylva,USA,NC,Innovation Brewing,-83.22048,35.37392
405 Hay St,Fayetteville,USA,NC,Huske Hardware House Brewing,-78.88225,35.05393
404 Columbia Dr,Raleigh,USA,NC,Liquid Loaf Brewing,-78.61947,35.79701
401 North Tryon,Charlotte,USA,NC,Rock Bottom Restaurant & Brewery,-80.83977,35.22951
40 Collier Ave,Asheville,USA,NC,Burial Beer Co,-82.5538,35.58805
39 North Lexington Ave,Asheville,USA,NC,Lexington Avenue Brewing,-82.55305,35.59612
3804 Waldenbrook Rd,Greensboro,USA,NC,HomeGrown Brewing,-79.89205,36.00044
3709 Neil St,Raleigh,USA,NC,Raleigh Brewing Co,-78.68699,35.79309
3623 Legion Rd,Hope Mills,USA,NC,Dirtbag Ales,-78.9208,34.993
357 Dayton Dr,Waynesville,USA,NC,Boojum Brewing,-82.99413,35.52551
345 South Elm St,Greensboro,USA,NC,Natty Greene's Pub & Brewing Co,-79.79049,36.06943
342 Mountain Industrial Dr,Brevard,USA,NC,Oskar Blues Brewery,-82.70722,35.25302
341 Broad St #151,Fuquay-Varina,USA,NC,Draft Line Brewing Co,-78.79696,35.59526
3406-C Merchant Court,Wilmington,USA,NC,Azalea Coast Brewery,-77.87529,34.31306
319 Walnut St,Wilmington,USA,NC,Flytrap Brewing,-77.9455,34.24047
3174 US Highway 70W,Smithfield,USA,NC,Double Barley Brewing,-78.33808,35.56602
317 North Green St,Morganton,USA,NC,Fonta Flora Brewery,-81.69145,35.74782
311 North Heritage St,Kinston,USA,NC,Mother Earth Brewing,-77.58558,35.27648
308 North Main St,Mount Airy,USA,NC,Old North State Winery & Brewery,-80.60827,36.50149
2909 North Davidson St #200,Charlotte,USA,NC,Heist Brewery,-80.80948,35.24555
2900 Griffith St,Charlotte,USA,NC,Triple C Brewing,-80.86957,35.20109
290 Macon Ave,Asheville,USA,NC,Edison craft ales,-82.5424,35.62062
2828 West Highway 70,Hickory,USA,NC,Amos Howards Brew Pub,-81.3872,35.72121
241 West 5th St,Winston-Salem,USA,NC,Small Batch Beer Co,-80.247117,36.09971
2320 North Davidson Ave,Charlotte,USA,NC,Free Range Brewing,-80.81329,35.2405
2315 North Davidson St,Charlotte,USA,NC,Birdsong Brewing,-80.81442,35.24073
23 Buxton Ave,Asheville,USA,NC,Green Man Brewing,-82.55388,35.58854
2229 North Davidson St,Charlotte,USA,NC,NoDa Brewing,-80.81484,35.24035
2224 Hawkins St,Charlotte,USA,NC,Lenny Boy Brewing Co,-80.8653,35.20841
219 Fish Drive,Angier,USA,NC,White Rabbit Brewing Co,-78.74904,35.50749
218 South White St,Wake Forest,USA,NC,White Street Brewing,-78.51017,35.9775
218 South Fayetteville St,Asheboro,USA,NC,Four Saints Brewing,-79.81439,35.70399
2161 Hawkins St,Charlotte,USA,NC,Sycamore Brewing,-80.86275,35.20872
215 Southside Dr,Charlotte,USA,NC,Olde Mecklenburg Brewery,-80.88098,35.1855
215 Southside Dr,Charlotte,USA,NC,Sugar Creek Brewing Co,-80.88094,35.18555
